,Date,Open,High,Low,Close,Volume,up/down,true_value
1393,1985-07-05,-0.9655234016131392,-0.9798631865244631,-0.9776301183189231,-0.9784353677346027,-0.9491333122552602,1,-1
1394,1985-07-08,-0.9645013988807343,-0.9800137995325328,-0.9778230247924096,-0.9790308602081195,-0.9376530847896615,-1,-1
1395,1985-07-09,-0.965042459150831,-0.9806062106976065,-0.9782799085454037,-0.979919052372009,-0.9293269443233295,-1,1
1396,1985-07-10,-0.9659241869983961,-0.9801644125406023,-0.9780971550442059,-0.9785867641261747,-0.924382114962558,1,1
1397,1985-07-11,-0.9646015952270485,-0.9795820422427332,-0.9767874216189562,-0.9780114578382009,-0.9164833722199688,1,1
1398,1985-07-12,-0.9640304760530575,-0.9792105301561616,-0.9764219146165609,-0.9776581995911994,-0.9178358966621929,1,-1
1399,1985-07-15,-0.9636797888409577,-0.9786884050615201,-0.9765132913671598,-0.9782335058791732,-0.9267084570031835,-1,1
1400,1985-07-16,-0.9642509080149487,-0.9778048087475117,-0.9763406908382508,-0.9762148873248789,-0.911235577384139,1,1
1401,1985-07-17,-0.9621067062038245,-0.9764492916748854,-0.9743100963804991,-0.9752762296971321,-0.896411909497362,1,-1
1402,1985-07-18,-0.9613151550679423,-0.9768710080974803,-0.974695909327472,-0.976558052479109,-0.9118306881387176,-1,1
1403,1985-07-19,-0.9625876486661328,-0.9773931331921215,-0.9747568271612046,-0.9758010705212485,-0.920811450435086,1,-1
1404,1985-07-22,-0.9618361760687762,-0.9773931331921215,-0.9754675352214176,-0.9765883317574233,-0.9323133182917605,-1,-1
1405,1985-07-23,-0.9626177075700271,-0.9775437462001911,-0.9767874216189562,-0.9784050884562883,-0.9052303688606637,-1,-1
1406,1985-07-24,-0.9644212418036829,-0.9799836769309188,-0.978432203129735,-0.979384118455121,-0.9133455155140087,-1,1
1407,1985-07-25,-0.9653931463629307,-0.9803049846814672,-0.9779144015430083,-0.9788996500020904,-0.916212867331524,1,1
1408,1985-07-26,-0.9649122039006226,-0.979752736985212,-0.9774981296791692,-0.9785564848478604,-0.9250313266948255,1,-1
1409,1985-07-29,-0.9645715363231543,-0.9801142082045792,-0.9795794889983647,-0.9813825508238724,-0.9310040746316874,-1,1
1410,1985-07-30,-0.9673569947506894,-0.982493893732079,-0.9798130073610062,-0.9810494787624138,-0.927574072646207,1,1
1411,1985-07-31,-0.9670463860771152,-0.9812086627298849,-0.9791733701068143,-0.9800502625780382,-0.9157259585323232,1,1
1412,1985-08-01,-0.9660544422486046,-0.9803652298846952,-0.9781783788225161,-0.978849184538233,-0.9171866849299253,1,-1
1413,1985-08-02,-0.9648621057274654,-0.980425475087923,-0.9778128718201208,-0.9794850493828358,-0.9353862538244938,-1,-1
1414,1985-08-05,-0.9654933427092449,-0.9810580497218153,-0.9791530641622368,-0.9803530553611823,-0.9398495844838335,-1,-1
1415,1985-08-06,-0.9663550312875472,-0.981821155629368,-0.9812648823982986,-0.9830680973167081,-0.9266543560254945,-1,-1
1416,1985-08-07,-0.9690503130033995,-0.9846225575794627,-0.981752225068159,-0.9833204246359949,-0.9288183951330532,-1,1
1417,1985-08-08,-0.969300803869185,-0.9835883482573847,-0.9814577888717848,-0.982038601854018,-0.9272494667800731,1,-1
1418,1985-08-09,-0.9680283102709946,-0.983497980452543,-0.9810212110633683,-0.9826744666986208,-0.9386918235612897,-1,-1
1419,1985-08-12,-0.9686595472527741,-0.9842309637584818,-0.9817116131790038,-0.9833708900998523,-0.9410776766773731,-1,-1
1420,1985-08-13,-0.9693509020423422,-0.9844016585009606,-0.9826456866295696,-0.983703962161311,-0.9394762877377797,-1,1
1421,1985-08-14,-0.9696815499851791,-0.9846828027826906,-0.9818436018187577,-0.9835929381408247,-0.9365115541604243,1,-1
1422,1985-08-15,-0.9695713340042335,-0.9848133340563509,-0.9825340039343933,-0.9837443345323967,-0.9363384310318196,-1,-1
1423,1985-08-16,-0.9697216285237048,-0.9852952956821737,-0.9830619584934087,-0.9849151332938875,-0.9353592033356493,-1,1
1424,1985-08-19,-0.9708839061409497,-0.9857370938391778,-0.9830619584934087,-0.9846325266962863,-0.9461685786779048,1,1
1425,1985-08-20,-0.9706033563712698,-0.9842811680945049,-0.9827776752693235,-0.982916700925136,-0.9335630508763756,1,1
1426,1985-08-21,-0.9689000184839281,-0.983387530913292,-0.9810516699802345,-0.9818266469058172,-0.9315883651907283,1,-1
1427,1985-08-22,-0.9678679961168918,-0.9833172448428594,-0.9819451315416453,-0.983643403604682,-0.9339038870358161,-1,-1
1428,1985-08-23,-0.9697617070622304,-0.9852049278773318,-0.9825644628512595,-0.9838351723673401,-0.9421975669155347,-1,1
1429,1985-08-26,-0.9698118052353876,-0.9851145600724901,-0.9826964514910134,-0.9836938690685395,-0.9448917956044453,1,1
1430,1985-08-27,-0.9696715303505478,-0.9844518628369838,-0.9818334488464691,-0.9828965147395932,-0.9384808297483026,1,1
1431,1985-08-28,-0.9688799792146654,-0.983718879531045,-0.9812344234814323,-0.9821597189672757,-0.9350237772739777,1,1
1432,1985-08-29,-0.9682487422328858,-0.983608429991794,-0.9807470808115718,-0.9820587880395609,-0.9365764753336511,1,-1
1433,1985-08-30,-0.9680483495402573,-0.9834176535149058,-0.9811328937585446,-0.9823615808227052,-0.9387621548322853,-1,-1
1434,1985-09-03,-0.9683489385792,-0.9839196968751379,-0.9817623780404476,-0.9830882835022512,-0.9389947890363478,-1,-1
1435,1985-09-04,-0.9690703522726625,-0.9846325984466674,-0.9821786499042867,-0.9836333105119106,-0.9366576268001845,-1,-1
1436,1985-09-05,-0.9696114125427592,-0.985034233134853,-0.9822598736825968,-0.9837342414396253,-0.9318047691014841,-1,1
1437,1985-09-06,-0.9697116088890734,-0.9841205142192306,-0.981874060735624,-0.9827552114407926,-0.931501803626426,1,1
1438,1985-09-09,-0.9687397043298255,-0.983749002132659,-0.9812344234814323,-0.982745118348021,-0.9343096443684833,1,-1
1439,1985-09-10,-0.968729684695194,-0.9842912089617096,-0.9826558396018584,-0.9841076858721698,-0.9262756491816717,-1,-1
1440,1985-09-11,-0.970082335370436,-0.9856567669015407,-0.9843919978632361,-0.985995094220435,-0.9286019912222974,-1,-1
1441,1985-09-12,-0.9719560070465117,-0.987353673459125,-0.9857118842607746,-0.9873475686518121,-0.9249772257171366,-1,-1
1442,1985-09-13,-0.9732986380871221,-0.9883778419139982,-0.9871739122703558,-0.988134829887987,-0.9226508836765109,-1,-1
1443,1985-09-16,-0.9740801695883731,-0.9896630729161923,-0.9867677933788054,-0.9881651091663014,-0.9468340207034791,-1,-1
1444,1985-09-17,-0.9741102284922672,-0.9896931955178062,-0.9884633397510281,-0.9896992592675651,-0.9223803787880661,-1,1
1445,1985-09-18,-0.9756332129562433,-0.9907474865742935,-0.9884328808341618,-0.9893460010205635,-0.9257346394047821,1,1
1446,1985-09-19,-0.9752825257441435,-0.9891710704231649,-0.9875191133281735,-0.9876503614349563,-0.9286560921999862,1,-1
1447,1985-09-20,-0.9735992271260648,-0.9885786592580911,-0.9871840652426446,-0.9890028358663335,-0.9280609814454076,-1,1
1448,1985-09-23,-0.9749418581666753,-0.9879159620225848,-0.9871739122703558,-0.9867318899927524,-0.9262215482039827,1,-1
1449,1985-09-24,-0.9726874403746055,-0.9882673923747473,-0.9867982522956718,-0.9884275295783597,-0.9299707459578281,-1,-1
1450,1985-09-25,-0.9743707389926842,-0.9899542580651268,-0.9886257873076482,-0.9904057757615681,-0.9330815521749438,-1,1
1451,1985-09-26,-0.9763345873804429,-0.991289693403344,-0.9898136850654328,-0.9897699109169654,-0.9255182354940262,1,1
1452,1985-09-30,-0.9756933307640319,-0.9904964648941774,-0.9880166089703226,-0.9889725565880191,-0.9268707599362503,1,1
1453,1985-10-01,-0.9749318385320439,-0.9874842047327852,-0.987204371187222,-0.9859547218493492,-0.9124798998709852,1,-1
1454,1985-10-02,-0.9719159285079861,-0.9866206901531861,-0.9851331648403154,-0.9869741242192678,-0.9032286326861719,-1,1
1455,1985-10-03,-0.9729279116057596,-0.9873938369279436,-0.9856103545378869,-0.9866713314361235,-0.9139406262685873,1,-1
1456,1985-10-04,-0.9726273225668169,-0.9882071471715194,-0.9865647339330302,-0.9878219440120712,-0.9281691834007856,-1,-1
1458,1985-10-08,-0.9751222115900409,-0.9902755658156754,-0.9880775268040553,-0.98918451153622,-0.9303494528016509,0,1
1459,1985-10-09,-0.9751222115900409,-0.9893016016968252,-0.9873566657715533,-0.9885284605060743,-0.9292836635411783,1,1
1460,1985-10-10,-0.9744709353389984,-0.989783563322648,-0.9871739122703558,-0.9882660400940161,-0.9337361740049803,1,1
1461,1985-10-11,-0.9742104248385816,-0.9882874741091565,-0.9866053458221853,-0.9867520761782953,-0.9307822606231627,1,1
1462,1985-10-14,-0.9726774207399741,-0.9861889328633866,-0.9849097994499627,-0.9846426197890578,-0.9404284649451055,1,-1
1463,1985-10-15,-0.9706133760059013,-0.9853957043542201,-0.9835086892741141,-0.9849353194794304,-0.9231918934534007,-1,1
1464,1985-10-16,-0.9709039454102124,-0.9845723532434395,-0.9830822644379862,-0.9830176318528508,-0.919404825015173,1,-1
1465,1985-10-17,-0.9690002148302425,-0.9840301464143889,-0.9817217661512927,-0.9833406108215379,-0.9069074991690216,-1,-1
1466,1985-10-18,-0.9693208431384479,-0.9844418219697791,-0.9822598736825968,-0.9839663825733692,-0.9249772257171366,-1,-1
1467,1985-10-21,-0.9699420604855961,-0.9852551322133551,-0.9823614034054844,-0.9840471273155409,-0.9311555573692165,-1,1
1468,1985-10-22,-0.9700222175626474,-0.9839899829455704,-0.9821888028765755,-0.9829570732962221,-0.9227049846541999,1,1
1469,1985-10-23,-0.968940097022454,-0.9834578169837244,-0.9810922818693897,-0.9818972985552175,-0.9170784829745474,1,-1
1470,1985-10-24,-0.9678880353861546,-0.9830963457643573,-0.9807166218947057,-0.9824927910287343,-0.9163210692869018,-1,-1
1471,1985-10-25,-0.9684791938294085,-0.9840401872815936,-0.9818232958741803,-0.9834819141203385,-0.9278445775346518,-1,1
1472,1985-10-28,-0.9694611180232878,-0.9847932523219416,-0.9822192617934418,-0.9832396798938232,-0.9299653358600593,1,1
1473,1985-10-29,-0.9692206467921337,-0.9827649971466043,-0.9813765650934748,-0.9817559952564169,-0.9230836914980227,1,1
1474,1985-10-30,-0.9677477605013147,-0.9824537302632603,-0.9799754549176263,-0.9809081754636133,-0.9177817956845039,1,-1
1475,1985-10-31,-0.9669061111922754,-0.9823934850600325,-0.9797622424995623,-0.9811605027829001,-0.9171866849299253,-1,1
1476,1985-11-01,-0.967156602058061,-0.9810078453857921,-0.9797419365549848,-0.9794345839189784,-0.912912707692497,1,-1
1477,1985-11-04,-0.9655234016131392,-0.9805760880959925,-0.978432203129735,-0.9797171905165796,-0.9261674472262938,-1,1
1478,1985-11-05,-0.9657237943057677,-0.9801041673373744,-0.9780971550442059,-0.9785867641261747,-0.9184310074167715,1,1
1479,1985-11-06,-0.9646015952270485,-0.9795217970395054,-0.9772443053719503,-0.9781931335080873,-0.912858606714808,1,-1
1480,1985-11-07,-0.9641907902071603,-0.9795720013755285,-0.9769092572864213,-0.9783344368068879,-0.9185392093721495,-1,1
1481,1985-11-08,-0.9643511043612629,-0.9785578737878597,-0.9765335973117373,-0.9772241966020261,-0.9207032484797082,1,1
1482,1985-11-11,-0.9632489445518067,-0.9752243058759192,-0.9753456995539524,-0.9736310555753822,-0.9144816360454769,1,1
1483,1985-11-12,-0.9596819546230206,-0.9738487070688835,-0.9720256776155286,-0.9728236081536644,-0.8905149029292647,1,-1
1484,1985-11-13,-0.958880383852507,-0.9744009547651387,-0.9720865954492612,-0.9738127312452687,-0.9235706002972234,-1,1
1485,1985-11-14,-0.9598623080463862,-0.9733165411070374,-0.9721170543661274,-0.9718344850620603,-0.9153472516885005,1,-1
1486,1985-11-15,-0.9578984596586277,-0.9729249472860564,-0.9710814511926741,-0.97279332887535,-0.9124798998709852,-1,1
1487,1985-11-18,-0.9588503249486127,-0.9737985027328602,-0.9714774171119357,-0.9721877433090617,-0.92427391300718,1,-1
1488,1985-11-19,-0.9582491468707274,-0.9729851924892843,-0.9709697684974977,-0.9722281156801477,-0.9146980399562329,-1,1
1489,1985-11-20,-0.9582892254092531,-0.9733065002398328,-0.9704519669107711,-0.9719051367114605,-0.9260592452709159,1,1
1490,1985-11-21,-0.9579685971010476,-0.9710673868531979,-0.9699747772131995,-0.9694626082607645,-0.9016056033555029,1,1
1491,1985-11-22,-0.9555438455202437,-0.9704850165553288,-0.9678832649217153,-0.9693515842402782,-0.9105322646741824,1,-1
1492,1985-11-25,-0.955433629539298,-0.9709770190483562,-0.9688681032337247,-0.9705324760945404,-0.9333033661834685,-1,1
1493,1985-11-26,-0.9566059267911743,-0.9713384902677233,-0.9688376443168586,-0.9702094971258534,-0.9163210692869018,1,1
1494,1985-11-27,-0.9562852984829688,-0.9698424010542318,-0.9682690778686881,-0.9683220887775881,-0.9051762678829747,1,-1
1495,1985-11-29,-0.9544116268068931,-0.9690893360138838,-0.9669999563325934,-0.9686955332101326,-0.9374420909766745,-1,-1
1496,1985-12-02,-0.9547823532882557,-0.9703042809456452,-0.9687462675662597,-0.9704214520740542,-0.9269248609139393,-1,1
1497,1985-12-03,-0.9564957108102287,-0.9715192258774068,-0.9688477972891473,-0.9700177283631953,-0.9235706002972234,1,1
1498,1985-12-04,-0.9560949254249719,-0.9682559440358985,-0.9680761713952016,-0.9666163560992094,-0.9000366750025228,1,-1
1499,1985-12-05,-0.9527183085541828,-0.9666192826815422,-0.9651013505145956,-0.9669696143462109,-0.8849966032049901,-1,-1
1500,1985-12-06,-0.9530689957662826,-0.968607374388061,-0.9664618488012892,-0.9678678996028719,-0.9150226458223667,-1,1
1501,1985-12-09,-0.9539607432484791,-0.9678342276133037,-0.9659237412699849,-0.9665961699136665,-0.9050139649499078,1,1
1502,1985-12-10,-0.9526982692849201,-0.9673221433858671,-0.9652130332097718,-0.9664548666148658,-0.8982513427387869,1,1
1503,1985-12-11,-0.9525579944000802,-0.9657959315707616,-0.9647155375676227,-0.9645169928027433,-0.8863491276472143,1,1
1504,1985-12-12,-0.9506342245508473,-0.9648219674519116,-0.9630301441676888,-0.9640930829063414,-0.8906772058623316,1,1
1505,1985-12-13,-0.9502133998963276,-0.9621510967754772,-0.9621163766617007,-0.9608532001266991,-0.886673733513348,1,1
1506,1985-12-16,-0.9469970971796413,-0.9593697765597917,-0.9588877314738756,-0.958753836830233,-0.8877016520894384,1,-1
1507,1985-12-17,-0.9449130131763057,-0.960002351193684,-0.9582074823305288,-0.9601365905399246,-0.8989546554487435,-1,-1
1508,1985-12-18,-0.9462857031208104,-0.9612273369926502,-0.9595679806172224,-0.9609844103327283,-0.9083141245889348,-1,1
1509,1985-12-19,-0.9471273524298498,-0.9623318323851607,-0.9595578276449336,-0.9607724553845273,-0.9124798998709852,1,1
1510,1985-12-20,-0.94691694010259,-0.9606851301635997,-0.9587760487786993,-0.9598438908495518,-0.8907854078177095,1,-1
1511,1985-12-23,-0.9463658601978618,-0.9615185221415847,-0.960380218400323,-0.9622359538363907,-0.9245444178956248,-1,-1
1512,1985-12-24,-0.9483697871241461,-0.9638982076690846,-0.9624108128580746,-0.9636792661027112,-0.940558307291559,-1,1
1513,1985-12-26,-0.9498025948764393,-0.9647115179126605,-0.9617914815484605,-0.9631645183713661,-0.949349716166016,1,1
1514,1985-12-27,-0.9492915935102368,-0.9628439166125974,-0.961182303211135,-0.9611862721881577,-0.9387946154188986,1,1
1515,1985-12-30,-0.9473277451224782,-0.9617595029544961,-0.9596390514232437,-0.9601063112616101,-0.9331627036414772,1,1
1516,1985-12-31,-0.9462556442169161,-0.9608457840388739,-0.9581059526076411,-0.9595007256953219,-0.9219475709665544,1,-1
1517,1986-01-02,-0.9456544661390309,-0.9611771326566271,-0.9598827227581738,-0.9612064583737006,-0.9293810453010184,-1,1
1518,1986-01-03,-0.947347784391741,-0.9615787673448126,-0.9592938503654259,-0.9599044494061807,-0.9261133462486049,1,-1
1519,1986-01-06,-0.9460552515242877,-0.9614783586727662,-0.958867425529298,-0.9601365905399246,-0.9290293889460401,-1,1
1520,1986-01-07,-0.9462857031208104,-0.9586468341210577,-0.9581364115245075,-0.956957266316911,-0.9001448769579008,1,-1
1521,1986-01-08,-0.9431295182119127,-0.9578736873463003,-0.961344750767755,-0.9628415394026789,-0.8853753100488129,-1,-1
1522,1986-01-09,-0.9489709652020313,-0.964500659701363,-0.964370336509805,-0.9647188546581726,-0.8874311472009936,-1,-1
1523,1986-01-10,-0.9508346172434756,-0.96514327520246,-0.9633448863086405,-0.9648702510497448,-0.9164833722199688,-1,1
1524,1986-01-13,-0.950984911762947,-0.965645318562692,-0.9633448863086405,-0.9641031759991129,-0.924111610074113,1,-1
1525,1986-01-14,-0.9502234195309589,-0.9651031117336415,-0.9627966258050475,-0.9641839207412847,-0.9212983592342868,-1,1
1526,1986-01-15,-0.9503035766080103,-0.9641994336852239,-0.9622077534122995,-0.9625488397123063,-0.9166997761307246,1,1
1527,1986-01-16,-0.9486803957977201,-0.9632857147696015,-0.9612229151002899,-0.9616303682701024,-0.9123175969379184,1,-1
1528,1986-01-17,-0.9477686090462608,-0.9630648156910995,-0.9612432210448675,-0.9623772571351912,-0.9114519812948948,-1,-1
1529,1986-01-20,-0.9485100620089859,-0.9640387798099496,-0.962228059356877,-0.9632856354846238,-0.9367495984622557,-1,-1
1530,1986-01-21,-0.9494118291258139,-0.9646914361782513,-0.9638220760062121,-0.9650418336268598,-0.9135078184470756,-1,-1
1531,1986-01-22,-0.9511552455516812,-0.9664485879390633,-0.9654871634615684,-0.9673632449642983,-0.9119388900940956,-1,1
1532,1986-01-23,-0.953459761516908,-0.9680551266918057,-0.9663095542169577,-0.9665961699136665,-0.9124257988932962,1,1
1533,1986-01-24,-0.9526982692849201,-0.9660469532508776,-0.9646343137893126,-0.9643958756894856,-0.9131832125809418,1,1
1534,1986-01-27,-0.9505139889352702,-0.9647818039830929,-0.9624209658303633,-0.9634269387834243,-0.9164292712422798,1,1
1535,1986-01-28,-0.9495220451067595,-0.9626430992685046,-0.961436127518354,-0.9609844103327283,-0.9040942483291954,1,1
1536,1986-01-29,-0.9471273524298498,-0.9600927189985258,-0.9589892611967632,-0.9604999418796976,-0.8780716780608023,1,-1
1537,1986-01-30,-0.9466464099675416,-0.9609160701093064,-0.9596593573678213,-0.9614688787857588,-0.9151308477777446,-1,1
1538,1986-01-31,-0.9476082948921579,-0.960032473795298,-0.9596187454786661,-0.9589960710567483,-0.9052844698383526,1,1
1539,1986-02-03,-0.9451534844074598,-0.9582652811672812,-0.9571718791570755,-0.9567957768325674,-0.9043106522399512,1,-1
1540,1986-02-04,-0.9429692040578099,-0.9578736873463003,-0.9579638109955987,-0.9579766686868297,-0.8878639550225054,-1,1
1541,1986-02-05,-0.9440914031365292,-0.9594199808958149,-0.957567845076337,-0.9578050861097146,-0.9102617597857375,1,1
1542,1986-02-06,-0.943971167520952,-0.9579339325495281,-0.9561565819281996,-0.9572903383783695,-0.9038778444184395,1,1
1543,1986-02-07,-0.9434601661547496,-0.9571708266419755,-0.9576490688546471,-0.9561901912662792,-0.9047975610391519,1,1
1544,1986-02-10,-0.9423680259799248,-0.9561968625231253,-0.9542579761102018,-0.9544945516806719,-0.9126422028040521,1,-1
1545,1986-02-11,-0.9406847273618459,-0.9557651052333258,-0.9531716080753048,-0.954817530649359,-0.9064746913475099,-1,1
1546,1986-02-12,-0.9410053556700514,-0.9561566990543068,-0.9535878799391438,-0.9547670651855016,-0.9091256392542693,1,1
1547,1986-02-13,-0.9409552574968942,-0.9550220810601824,-0.9533340556319249,-0.9533237529191813,-0.9090715382765803,1,1
1548,1986-02-14,-0.9395224497446011,-0.9526624772670919,-0.9514659087307934,-0.9509417830251139,-0.8987382515379877,1,1
1549,1986-02-18,-0.9371578159715857,-0.9499614839890435,-0.9493947023838867,-0.9482267410695879,-0.8962496065642952,1,-1
1550,1986-02-19,-0.9344625342557332,-0.9494493997616068,-0.9489175126863151,-0.9509417830251139,-0.9006858867347904,-1,1
1551,1986-02-20,-0.9371578159715857,-0.9501924239347502,-0.9494353142730417,-0.9484588822033319,-0.9073403069905334,1,1
1552,1986-02-21,-0.934692985852256,-0.9477826158056365,-0.9463894225864142,-0.9460365399381787,-0.886836036446415,1,-1
1553,1986-02-24,-0.9323283520792406,-0.9471098777029257,-0.9452827486069397,-0.9463191465357799,-0.904635258106085,-1,-1
1554,1986-02-25,-0.9325688233103947,-0.9480035148841386,-0.9459731507225753,-0.9468742666382108,-0.9028499258423491,-1,1
1555,1986-02-26,-0.9331900406575427,-0.9478127384072504,-0.9454451961635598,-0.946621939318924,-0.8974398280734525,1,1
1556,1986-02-27,-0.9328694123493374,-0.9455133798173878,-0.9451812188840522,-0.9438665249923123,-0.8846178963611673,1,1
1557,1986-02-28,-0.9301340520949594,-0.9444691296281051,-0.9431404714540117,-0.9437151286007402,-0.8792077985922706,1,-1
1558,1986-03-03,-0.929983757575488,-0.9454732163485693,-0.9441659216551763,-0.945229092516461,-0.9057172776598643,-1,-1
1559,1986-03-04,-0.9314867027702012,-0.945061540793179,-0.9446431113527478,-0.946278774164694,-0.8885131667547729,-1,-1
1560,1986-03-05,-0.9327692160030231,-0.9480336374857525,-0.9464300344755693,-0.9463191465357799,-0.8992792613148773,1,1
1561,1986-03-06,-0.9325187251372375,-0.9468990194916281,-0.9444502048792615,-0.9455217922068336,-0.8968988182965628,1,1
1562,1986-03-07,-0.9317772721745124,-0.946065627513643,-0.94413546273831,-0.9450776961248889,-0.8946265772336262,1,1
1563,1986-03-10,-0.9313364082507299,-0.9454129711453413,-0.9432013892877442,-0.9440582937549702,-0.9126422028040521,1,1
1564,1986-03-11,-0.9303244251529563,-0.9405632322855,-0.9419627266685158,-0.9389007233487482,-0.8815882416105851,1,1
1565,1986-03-12,-0.9252043918563,-0.9376614216633588,-0.936784710801249,-0.9380428104631732,-0.8691450167421229,1,1
1566,1986-03-13,-0.9243527229126293,-0.9384747319069348,-0.9372009826650882,-0.9373867594330274,-0.8901361960854419,1,1
1567,1986-03-14,-0.9237014466615868,-0.9358038612305004,-0.9358709432952609,-0.933995480261813,-0.8845096944057894,1,-1
1568,1986-03-17,-0.9203348494254293,-0.9358038612305004,-0.9347439633712087,-0.9358929817028497,-0.9085305284996906,-1,1
1569,1986-03-18,-0.9222185407361365,-0.9358339838321142,-0.9342870796182147,-0.9347726484052163,-0.9028499258423491,1,-1
1570,1986-03-19,-0.9211063612920488,-0.9358339838321142,-0.9332819353616275,-0.9349543240751028,-0.9017679062885697,-1,1
1571,1986-03-20,-0.9212867147154143,-0.9352616544014497,-0.9328047456640559,-0.9340055733545846,-0.9028499258423491,1,-1
1572,1986-03-21,-0.9203448690600607,-0.9350005918541291,-0.9351500822627591,-0.9372353630414554,-0.875204326243287,-1,1
1573,1986-03-24,-0.9235511521421155,-0.9370288470294664,-0.9355257422374431,-0.9352268375799325,-0.9051221669052857,1,-1
1574,1986-03-25,-0.9215572448504626,-0.9370288470294664,-0.93481503417723,-0.9358425162389923,-0.9075567109012892,-1,1
1575,1986-03-26,-0.9221684425629794,-0.9345587936971249,-0.9337083601977554,-0.9332384983039527,-0.8955462938543386,1,1
1576,1986-03-27,-0.9195833768280728,-0.9322293125056483,-0.9310787403749671,-0.9315529518111169,-0.8865655315579701,1,-1
1577,1986-03-31,-0.9179100978446253,-0.9324803341857643,-0.9302868085364439,-0.9316236034605172,-0.9102076588080487,-1,-1
1578,1986-04-01,-0.9179802352870453,-0.933243440093317,-0.9338505018097981,-0.9354186063425906,-0.8923543361706896,-1,1
1579,1986-04-02,-0.9217476179084597,-0.9366472940756901,-0.9350383995675827,-0.9348433000546166,-0.9043106522399512,1,-1
1580,1986-04-03,-0.9211764987344686,-0.9359343925041607,-0.9363887448819876,-0.9381134621125734,-0.9027417238869712,-1,-1
1581,1986-04-04,-0.9244228603550492,-0.939810167245152,-0.9401961094902719,-0.9419286511801896,-0.9032286326861719,-1,-1
1582,1986-04-07,-0.9282102822457263,-0.9435554107124828,-0.942247009892601,-0.9419892097368185,-0.912696303781741,-1,1
1583,1986-04-08,-0.9282704000535149,-0.9386655083838229,-0.9398813673493204,-0.9370536873715689,-0.9037696424630616,1,1
1584,1986-04-09,-0.9233707987187499,-0.9367878662165552,-0.936327827048255,-0.9368215462378251,-0.8983595446941649,1,1
1585,1986-04-10,-0.9231403471222273,-0.935813902097705,-0.9346830455374762,-0.9341065042822991,-0.8829407660528094,1,-1
1586,1986-04-11,-0.9204450654063749,-0.934498548493897,-0.9332819353616275,-0.9345808796425583,-0.9075026099236002,-1,1
1587,1986-04-14,-0.9209159882340517,-0.9348700605804687,-0.9329773461929648,-0.9332586844894956,-0.9251936296278924,1,1
1588,1986-04-15,-0.9196034160973355,-0.9342575676809857,-0.9317488365460251,-0.9328044953147794,-0.915996463420768,1,1
1589,1986-04-16,-0.9191525325389216,-0.9297592591733068,-0.9306421625665504,-0.9282726966603886,-0.8888918735985957,1,1
1590,1986-04-17,-0.9146537165894134,-0.9289660306641401,-0.9264185260944271,-0.9274551561458994,-0.8956003948320276,1,-1
1591,1986-04-18,-0.9138421261842683,-0.9288555811248891,-0.9265708206787584,-0.928111207176045,-0.899820271091767,-1,1
1592,1986-04-21,-0.9144934024353107,-0.9275402275210812,-0.9264286790667158,-0.9257292372819778,-0.9092879421873362,1,-1
1593,1986-04-22,-0.9121287686622953,-0.9268474076839609,-0.9270175514594639,-0.9280708348049592,-0.8955462938543386,-1,-1
1594,1986-04-23,-0.914453323896785,-0.9299098721813763,-0.9282562140786922,-0.9287470720206478,-0.9019302092216367,-1,1
1595,1986-04-24,-0.9151246394170902,-0.9291969706098469,-0.9266621974293573,-0.9284745585158181,-0.9036073395299946,1,1
1596,1986-04-25,-0.9148541092820419,-0.9295283192276,-0.9274135173787253,-0.9282020450109884,-0.9059336815706203,1,1
1597,1986-04-28,-0.9145835791469935,-0.9292471749458701,-0.927088622265485,-0.927404690682042,-0.9158882614653902,1,-1
1598,1986-04-29,-0.9137920280111111,-0.9287551724528428,-0.9291192167232367,-0.9299986155243103,-0.9024171180208373,-1,-1
1599,1986-04-30,-0.9163570544767551,-0.9318176369502581,-0.9331499467218737,-0.9350350688172746,-0.903120430730794,-1,-1
1600,1986-05-01,-0.9213668717924657,-0.9363460680595509,-0.9342160088121932,-0.9353984201570475,-0.9036614405076836,-1,-1
1601,1986-05-02,-0.9217275786391969,-0.9358339838321142,-0.9342769266459259,-0.935771864589592,-0.9145898380008549,-1,1
1602,1986-05-05,-0.9220983051205595,-0.9346190389003527,-0.9336271364194454,-0.9328044953147794,-0.927519971668518,1,-1
1603,1986-05-06,-0.9191525325389216,-0.9340667912040975,-0.9321346494929978,-0.9332990568605815,-0.9173489878629922,-1,-1
1604,1986-05-07,-0.920324829790798,-0.9351110413933801,-0.9344495271748348,-0.9344698556220721,-0.9126422028040521,-1,1
1605,1986-05-08,-0.9208057722531061,-0.934388098954646,-0.9323174029941955,-0.9334100808810677,-0.9093420431650251,1,1
1606,1986-05-09,-0.9197537106168069,-0.9343378946186228,-0.9325509213568369,-0.9326833782015217,-0.9085846294773796,1,-1
1607,1986-05-12,-0.9190322969233445,-0.9338157695239815,-0.9313630235990523,-0.9329558917063514,-0.9150767468000556,-1,-1
1608,1986-05-13,-0.9193028270583928,-0.9344784667594878,-0.932378320827928,-0.9341367835606137,-0.9184310074167715,-1,1
1609,1986-05-14,-0.9204751243102692,-0.934809815377241,-0.9325509213568369,-0.9329962640774373,-0.9114519812948948,1,-1
1610,1986-05-15,-0.9193429055969187,-0.934809815377241,-0.9345002920362785,-0.9361352159293649,-0.9117224861833397,-1,-1
