,Date,index,Open,High,Low,Close,Volume,up/down,true_value
17,2018-01-26,-1.4905416081794851,1.0064612441896983,1.1855247300634995,1.0884914379531543,1.2639165891961488,-0.24606632853951294,0.9960238411119947,-1.0511090371447138
18,2018-01-29,-1.476740296992638,1.2060972450359724,1.1613248464789836,1.1382693886454354,1.0709192510533043,-0.05612702260542726,-1.0039920318408906,-1.0511090371447138
19,2018-01-30,-1.4629389858057908,0.8574671856522764,0.8077901776747962,0.8263620716980012,0.760567202138938,0.5500789613106952,-1.0039920318408906,0.9551903417398732
20,2018-01-31,-1.4491376746189437,0.8541307070757029,0.8240310959909979,0.7772421889460788,0.7743396750097464,0.9436721800315344,-1.0039920318408906,-1.0511090371447138
21,2018-02-01,-1.4353363634320966,0.6928049963059557,0.7885374063806884,0.7740480888747148,0.7560770706414994,0.47416141330335004,0.9960238411119947,-1.0511090371447138
22,2018-02-02,-1.4215350522452497,0.6166903190494254,0.4977081637492371,0.2788091128418677,0.15882490671179528,1.0016283924471034,-1.0039920318408906,-1.0511090371447138
23,2018-02-05,-1.4077337410584025,-0.0692474868896165,0.00800976312718069,-0.8651346464296225,-0.9707127412318145,2.4302890233677035,-1.0039920318408906,0.9551903417398732
24,2018-02-06,-1.3939324298715554,-1.3457052173173387,-0.6625943294557329,-1.2887116232119178,-0.5096772093186713,3.3148302627942803,0.9960238411119947,-1.0511090371447138
25,2018-02-07,-1.3801311186847083,-0.5757680723627742,-0.3761765212471654,-0.45977527662030576,-0.6441957519031756,1.474935036575655,-1.0039920318408906,-1.0511090371447138
26,2018-02-08,-1.3663298074978614,-0.6358098985148165,-0.832208828978223,-1.4062053914121282,-1.648694545998249,2.4622558376435935,-1.0039920318408906,0.9551903417398732
27,2018-02-09,-1.3525284963110142,-1.4771111925579241,-1.3334163608124554,-1.8558006353490961,-1.2639984245392326,3.0071024087162312,0.9960238411119947,0.9551903417398732
28,2018-02-12,-1.338727185124167,-1.1236294122971555,-0.9683725715515994,-1.0127763170941293,-0.9002594633495532,0.6448159168125814,0.9960238411119947,0.9551903417398732
29,2018-02-13,-1.32492587393732,-1.0273996036502424,-1.0089210252900054,-0.8753704406892747,-0.8310048591373913,-0.2029591231192503,0.9960238411119947,0.9551903417398732
30,2018-02-14,-1.3111245627504728,-0.9774659294397835,-0.651192860836748,-0.764638617128038,-0.47485012993076725,0.5691165226788206,0.9960238411119947,0.9551903417398732
31,2018-02-15,-1.297323251563626,-0.3482334710762104,-0.3348744401119236,-0.38003745092552793,-0.14982904279138085,0.10542319257955159,0.9960238411119947,0.9551903417398732
32,2018-02-16,-1.2835219403767788,-0.20995463986968,-0.08846679418681136,-0.048594071305069035,-0.13965012608467056,0.03641385056904343,0.9960238411119947,-1.0511090371447138
33,2018-02-20,-1.2697206291899317,-0.25190248993651315,-0.269372475392166,-0.22093783567561134,-0.29891672248607026,0.022088412870339413,-1.0039920318408906,-1.0511090371447138
34,2018-02-21,-1.2559193180030845,-0.27676814949488304,-0.16020516570583426,-0.27231169997385984,-0.4479045210241958,0.24284558934610406,-1.0039920318408906,0.9551903417398732
35,2018-02-22,-1.2421180068162374,-0.37896264719654976,-0.3375633160657587,-0.30537165192484084,-0.42166056501804317,0.1292165083918153,-1.0039920318408906,0.9551903417398732
36,2018-02-23,-1.2283166956293905,-0.3245795060155349,-0.1600975031126431,-0.15538199537508818,0.01083599957237942,-0.6155317288419259,0.9960238411119947,0.9551903417398732
37,2018-02-26,-1.2145153844425434,0.09561705755042793,0.19354220394180152,0.22067329451266116,0.3331625308106712,-0.27308832168082464,0.9960238411119947,-1.0511090371447138
38,2018-02-27,-1.2007140732556962,0.3289115264089495,0.285071638209883,0.1308854103766415,-0.019301186004962754,0.1929319830700105,-1.0039920318408906,-1.0511090371447138
39,2018-02-28,-1.186912762068849,0.059327902562768466,-0.012101663058522246,-0.15725993138979502,-0.3231653405827465,0.8991397026371876,-1.0039920318408906,-1.0511090371447138
40,2018-03-01,-1.1731114508820022,-0.33044302257750435,-0.3415441108713803,-0.663395080050002,-0.6840123985087422,1.2966306038994,-1.0039920318408906,0.9551903417398732
41,2018-03-02,-1.159310139695155,-0.8998360098827541,-0.7141136121958617,-0.7791966480539162,-0.5484949745046661,0.39271730049853537,0.9960238411119947,0.9551903417398732
42,2018-03-05,-1.145508828508308,-0.6757366033846268,-0.3716574242310904,-0.512183263782512,-0.25221506188906645,0.14309109475177836,0.9960238411119947,0.9551903417398732
43,2018-03-06,-1.1317075173214608,-0.17922546374934062,-0.3287430715629202,-0.17867392068554672,-0.18056312031583435,-0.3515655418048925,-1.0039920318408906,-1.0511090371447138
44,2018-03-07,-1.1179062061346137,-0.3813885025810107,-0.34466100209954836,-0.26808576868192724,-0.19373625635159744,-0.31872611203466544,0.9960238411119947,0.9551903417398732
45,2018-03-08,-1.1041048949477668,-0.15324682590513908,-0.2387208705775051,-0.07170027018909704,-0.07229096864628794,-0.5818924015352229,0.9960238411119947,0.9551903417398732
46,2018-03-09,-1.0903035837609196,0.05053262771981429,0.257324223779937,0.19963535074852864,0.40271679845079134,-0.36114976865103054,0.9960238411119947,-1.0511090371447138
47,2018-03-12,-1.0765022725740725,0.43090366901689714,0.369288072013295,0.4599807947198746,0.36729039220696624,-0.6215964065275701,-1.0039920318408906,-1.0511090371447138
48,2018-03-13,-1.0627009613872254,0.4487953001165381,0.42220431185547236,0.26669309092411947,0.1905603105437636,-0.4519744980199712,-1.0039920318408906,-1.0511090371447138
49,2018-03-14,-1.0488996502003785,0.2643215271826391,0.15557757715146597,0.1323873008597249,0.032589824081093385,-0.3215039380249725,-1.0039920318408906,-1.0511090371447138
50,2018-03-15,-1.0350983390135313,0.06428080604077607,0.004139244502176882,0.10505746232715754,0.011135663000337654,-0.16302242066174652,-1.0039920318408906,0.9551903417398732
51,2018-03-16,-1.0212970278266842,0.02688112904821092,-0.008551507870162794,0.1848893017528352,0.057837333576474755,2.559552465262202,0.9960238411119947,-1.0511090371447138
52,2018-03-19,-1.007495716639837,-0.06601465730305456,-0.22871898340350283,-0.33523751319643785,-0.3322479096638551,-0.4512764056245014,-1.0039920318408906,0.9551903417398732
53,2018-03-20,-0.99369440545299,-0.3321606199717225,-0.4132824823904032,-0.1900378515400566,-0.29213159963033025,-0.5110505669866064,0.9960238411119947,-1.0511090371447138
54,2018-03-21,-0.9798930942661429,-0.33276770546918116,-0.2528112043948225,-0.19247986054818222,-0.34212715296347385,-0.2863811643778962,-1.0039920318408906,-1.0511090371447138
55,2018-03-22,-0.9660917830792959,-0.5716221531950229,-0.7202449807448651,-0.8330125119683103,-1.0231031970172233,0.18525296671984226,-1.0039920318408906,-1.0511090371447138
56,2018-03-23,-0.9522904718924488,-1.0229526131769093,-1.129061788320989,-1.3561476911705368,-1.5762459302065113,0.29473712407602887,-1.0039920318408906,0.9551903417398732
57,2018-03-26,-0.9384891607056017,-1.2995102654818194,-1.0893719894741782,-1.206625792847934,-0.8748121815619108,-0.147358972538392,0.9960238411119947,-1.0511090371447138
58,2018-03-27,-0.9246878495187546,-0.8120954821032199,-0.9450339672016079,-1.2600656206226848,-1.333153147594826,0.13660465291053778,-1.0039920318408906,-1.0511090371447138
59,2018-03-28,-0.9108865383319075,-1.3808813839110112,-1.39816470889088,-1.2888056275508375,-1.4091953195506663,0.36661155362627784,-1.0039920318408906,0.9551903417398732
60,2018-03-29,-0.8970852271450604,-1.349446416189501,-1.114002512675956,-1.1323360487708463,-1.0512425997971506,-0.06752919839810131,0.9960238411119947,-1.0511090371447138
61,2018-04-02,-0.8832839159582133,-1.1569868090038256,-1.3373945312751478,-1.65753489980619,-1.6399140752539039,-0.020218895013447355,-1.0039920318408906,0.9551903417398732
62,2018-04-03,-0.8694826047713663,-1.5742516142887992,-1.543471662235663,-1.453823383680963,-1.3148929881145175,-0.3193951172469907,0.9960238411119947,0.9551903417398732
63,2018-04-04,-0.8556812935845192,-1.6564297069200966,-1.2130602833505921,-1.471479209303912,-1.0131240625819073,-0.3811617506544993,0.9960238411119947,0.9551903417398732
64,2018-04-05,-0.8418799823976721,-0.915299319208862,-0.9740733004833405,-0.7579706768279841,-0.8320013056481625,-0.6303952794288045,0.9960238411119947,-1.0511090371447138
65,2018-04-06,-0.828078671210825,-1.0319477868326612,-1.1375590557997615,-1.3525775455675537,-1.4144845501962826,-0.45481049837656745,-1.0039920318408906,0.9551903417398732
66,2018-04-09,-0.8142773600239779,-1.3214466331482766,-1.1733730980912078,-1.1222859903296043,-1.3277664607223179,-0.7991154852589215,-1.0039920318408906,0.9551903417398732
67,2018-04-10,-0.8004760488371309,-1.1068507695914969,-1.0453836567280306,-0.8875804763379228,-0.8915764488320954,-0.09961236140656939,0.9960238411119947,-1.0511090371447138
68,2018-04-11,-0.7866747376502837,-1.0514582890065067,-1.0886209864202716,-0.8549905742574808,-1.0380718986701971,-0.8604894416939783,-1.0039920318408906,0.9551903417398732
69,2018-04-12,-0.7728734264634367,-0.9509813886990582,-0.94567992124975,-0.7180547571151452,-0.8205262790027228,-0.8596750005659302,0.9960238411119947,-1.0511090371447138
70,2018-04-13,-0.7590721152765896,-0.717788102441467,-0.8860940106481159,-0.8005166236187681,-0.8972652340413716,-0.947532837254124,-1.0039920318408906,0.9551903417398732
71,2018-04-16,-0.7452708040897426,-0.7865215544464564,-0.8190874369886212,-0.6116451702201343,-0.6823142891184234,-0.8620310624006409,0.9960238411119947,0.9551903417398732
72,2018-04-17,-0.7314694929028954,-0.5576740861694142,-0.5303011055073604,-0.35909351150031515,-0.39741194692136694,-0.5498383257098994,0.9960238411119947,0.9551903417398732
73,2018-04-18,-0.7176681817160483,-0.38209430429033214,-0.4856668187130707,-0.25033592932808274,-0.3749588944419061,-0.33306609332494175,-1.0039920318408906,-1.0511090371447138
74,2018-04-19,-0.7038668705292013,-0.4725642352571321,-0.6432338955684339,-0.45442350037690465,-0.529735369325005,-0.38257247903701125,-1.0039920318408906,-1.0511090371447138
75,2018-04-20,-0.6900655593423541,-0.5594928560564165,-0.7389594605840221,-0.6543768528293289,-0.75915557020157,-0.3255325128904964,-1.0039920318408906,0.9551903417398732
76,2018-04-23,-0.6762642481555071,-0.7329503303538422,-0.8581286574443608,-0.6789849421964446,-0.7576572430826455,-0.8652597397296888,-1.0039920318408906,-1.0511090371447138
77,2018-04-24,-0.66246293696866,-0.6783648239709575,-0.8507079836309976,-1.060956081321014,-1.1142115168737963,0.13717185298185702,-1.0039920318408906,0.9551903417398732
78,2018-04-25,-0.648661625781813,-1.1421281187861043,-1.2621060045677657,-1.1046301647066554,-1.0659140729309713,-0.1643168003116802,0.9960238411119947,0.9551903417398732
79,2018-04-26,-0.6348603145949658,-0.9730189389664504,-0.9267501377352158,-0.7807008301803929,-0.7910883213961275,0.07751404035233027,0.9960238411119947,0.9551903417398732
80,2018-04-27,-0.6210590034081187,-0.7322420622554486,-0.9173915802664214,-0.6694049336257417,-0.7614505815181379,-0.5721336515902175,-1.0039920318408906,-1.0511090371447138
81,2018-04-30,-0.6072576922212717,-0.6610802783687753,-0.8580209948511648,-0.7724346940229582,-0.9795930931327281,0.17758849396124632,-1.0039920318408906,0.9551903417398732
82,2018-05-01,-0.5934563810344246,-1.0608581829578474,-1.1548739434384332,-0.9849764192990387,-0.9122339356943455,-0.07645896362348635,0.9960238411119947,-1.0511090371447138
83,2018-05-02,-0.5796550698475775,-0.9468379359203791,-1.0946420787886522,-0.9259004918367741,-1.1031360447920118,0.5793406675541393,-1.0039920318408906,-1.0511090371447138
84,2018-05-03,-0.5658537586607304,-1.2112663011948335,-1.349872593559537,-1.2741535922860396,-1.1624115245479911,0.3476612538075861,0.9960238411119947,0.9551903417398732
85,2018-05-04,-0.5520524474738834,-1.2782846323028276,-0.9864437001745384,-1.0797400435388202,-0.8262150642119944,-0.4147865343696299,0.9960238411119947,0.9551903417398732
86,2018-05-07,-0.5382511362870362,-0.6830141796461605,-0.8528585573743793,-0.6159651152429668,-0.7343076252489819,-0.5446026327438757,-1.0039920318408906,-1.0511090371447138
87,2018-05-08,-0.5244498251001892,-0.7849051396531732,-0.9282547466749529,-0.7051889357775477,-0.7413924215118088,0.1529225626546453,0.9960238411119947,0.9551903417398732
88,2018-05-09,-0.5106485139133421,-0.7054539838200649,-0.6601207679327776,-0.5273053583098246,-0.483231046111457,0.43205771570157536,0.9960238411119947,0.9551903417398732
89,2018-05-10,-0.496847202726495,-0.43354567708221153,-0.3929531174308913,-0.2417877613699243,-0.2309582381917712,-0.40630762048298585,0.9960238411119947,0.9551903417398732
90,2018-05-11,-0.48304589153964794,-0.2548342482174979,-0.320353466677344,-0.12053811174832015,-0.1845562310435923,-1.0903654500855677,0.9960238411119947,0.9551903417398732
91,2018-05-14,-0.46924458035280087,-0.09542848993568787,-0.22097270822313447,-0.04521423541529452,-0.16050739521831497,-0.9304441171566852,-1.0039920318408906,-1.0511090371447138
92,2018-05-15,-0.45544326916595373,-0.29637736788059144,-0.47383471047682363,-0.26648986446793976,-0.3469169478888708,-0.4679288179747715,-1.0039920318408906,0.9551903417398732
93,2018-05-16,-0.44164195797910666,-0.3567227418354339,-0.3752075794194499,-0.1701280443707816,-0.2370465779646982,-0.5959269674024812,0.9960238411119947,-1.0511090371447138
94,2018-05-17,-0.4278406467922596,-0.28505752144131347,-0.3300349904147068,-0.17773381155248877,-0.2602987395714744,-0.19927959445146134,0.9960238411119947,-1.0511090371447138
95,2018-05-18,-0.4140393356054125,-0.3089113752066359,-0.46404814848919884,-0.19820997396659157,-0.3317484639645025,-0.3544742601193502,-1.0039920318408906,0.9551903417398732
96,2018-05-21,-0.40023802441856543,-0.12656238635161607,-0.2522729129398717,-0.04305426759986831,-0.1317662206945282,-0.8617547341607674,-1.0039920318408906,-1.0511090371447138
97,2018-05-22,-0.38643671323171835,-0.0967413670343172,-0.21946809928339733,-0.07893227409059833,-0.21728809136546065,-0.35793563491355485,-1.0039920318408906,0.9551903417398732
98,2018-05-23,-0.3726354020448713,-0.3429770400116996,-0.3152986917937448,-0.19482785582540801,-0.12897177365774098,-0.41613908838585273,0.9960238411119947,-1.0511090371447138
99,2018-05-24,-0.35883409085802415,-0.17154317730036886,-0.32992732782151557,-0.2151160001696955,-0.18415667647993691,-0.5183223627727506,-1.0039920318408906,-1.0511090371447138
100,2018-05-25,-0.34503277967117707,-0.245735425571739,-0.37950873766171583,-0.14364201898895912,-0.2483218323178769,-0.8975756002033135,-1.0039920318408906,-1.0511090371447138
101,2018-05-29,-0.33123146848433,-0.4326350639982497,-0.5590200861079512,-0.50222720968019,-0.5623649036023709,0.18102078157230636,-1.0039920318408906,0.9551903417398732
102,2018-05-30,-0.3174301572974829,-0.4597266801282829,-0.358213044461915,-0.26160584645168855,-0.2215784306123717,-0.07471373263481175,0.9960238411119947,-1.0511090371447138
103,2018-05-31,-0.30362884611063584,-0.2722199764206151,-0.4317816370431778,-0.27804181339226924,-0.4085873101388485,0.9059897342677353,-1.0039920318408906,0.9551903417398732
104,2018-06-01,-0.28982753492378877,-0.2952668559838319,-0.27658044836207607,-0.10879813536219109,-0.1156987464862807,0.1042887924369131,0.9960238411119947,0.9551903417398732
105,2018-06-04,-0.2760262237369417,-0.06308289902206524,-0.14504085181053933,0.09632355855059284,0.006545650346339624,-0.3431011715098207,0.9960238411119947,0.9551903417398732
106,2018-06-05,-0.2622249125500946,0.005551846879212272,-0.1079322663243723,0.08664954564097022,0.02580470122535334,-0.1376293097765311,0.9960238411119947,0.9551903417398732
107,2018-06-06,-0.2484236013632475,0.05397028889732276,0.10480929746524373,0.17070731635858052,0.2608138061546306,0.05703666341854829,0.9960238411119947,-1.0511090371447138
108,2018-06-07,-0.23462229017640043,0.2722061788334807,0.1855832279179849,0.2805930351256748,0.24105530957626434,0.14384736151353736,-1.0039920318408906,0.9551903417398732
109,2018-06-08,-0.22082097898955333,0.18123281135922917,0.1800978241726261,0.31280918331788665,0.32747373562226634,-0.7114903460358842,0.9960238411119947,0.9551903417398732
110,2018-06-11,-0.20701966780270625,0.3261821333298346,0.2964731068288679,0.46852667103463963,0.35711147550025596,-0.552790674799074,0.9960238411119947,0.9551903417398732
111,2018-06-12,-0.19321835661585918,0.3809699948064383,0.2920642967489133,0.4554728222352425,0.40551125546671185,-0.3074693721577143,0.9960238411119947,-1.0511090371447138
112,2018-06-13,-0.17941704542901207,0.4046214833698909,0.31002514919123453,0.4166827474738722,0.29354322158856055,0.24259834828937518,-1.0039920318408906,0.9551903417398732
113,2018-06-14,-0.165615734242165,0.3568101268492391,0.28410533148059924,0.4342468604012904,0.36200115158221674,-0.12439464144574872,-1.0039920318408906,-1.0511090371447138
114,2018-06-15,-0.15181442305531792,0.3019235491607726,0.21688343263472212,0.2953390841213682,0.3337594227577871,2.64165103968777,0.9960238411119947,-1.0511090371447138
115,2018-06-18,-0.13801311186847084,0.18072690846270542,0.13277465066899877,0.2520433379107392,0.27478361640889937,-0.4730627057997893,0.9960238411119947,-1.0511090371447138
116,2018-06-19,-0.12421180068162375,0.04143628157127829,0.025865577319239934,0.12121138807503884,0.163417354274603,0.07133301393410772,0.9960238411119947,0.9551903417398732
117,2018-06-20,-0.11041048949477666,0.2205524307315808,0.13137769356695023,0.31581296428406197,0.2106184605709594,-0.414233877889883,-1.0039920318408906,-1.0511090371447138
118,2018-06-21,-0.09660917830792959,0.2160042576573128,0.07136114334805399,0.13248131459062895,0.03538428109701388,-0.45428692907996504,-1.0039920318408906,0.9551903417398732
119,2018-06-22,-0.0828078671210825,0.1301861487547879,0.01639936801275694,0.21034120427069997,0.08647618205575468,2.6732978949490693,-1.0039920318408906,-1.0511090371447138
120,2018-06-25,-0.06900655593423542,-0.05024535400136681,-0.21193977363234545,-0.2969197893409755,-0.29083304480366684,0.06203965891941548,-1.0039920318408906,0.9551903417398732
121,2018-06-26,-0.05520524474738833,-0.26069529839039063,-0.3198177888098198,-0.13791189617856972,-0.2310581193483351,-0.08338171321189561,0.9960238411119947,-1.0511090371447138
122,2018-06-27,-0.04140393356054125,-0.19671237455339272,-0.1780583555549643,-0.29025184904092155,-0.4648709954954513,0.23803166053567665,-1.0039920318408906,0.9551903417398732
123,2018-06-28,-0.027602622373694166,-0.4975310774164369,-0.4119905635386167,-0.359657584493734,-0.2984172767867177,-0.26801260822209605,0.9960238411119947,0.9551903417398732
124,2018-06-29,-0.013801311186847083,-0.2100558224706195,-0.2084972702816746,-0.11509003013063017,-0.2778596810601648,-0.06806731128627598,-1.0039920318408906,0.9551903417398732
125,2018-07-02,0.0,-0.43425394518060506,-0.38058533132712,-0.29428976226303033,-0.19463525661460543,-0.7835683858681453,0.9960238411119947,-1.0511090371447138
126,2018-07-03,0.013801311186847083,-0.14799038473247753,-0.2803433043938887,-0.17961403921058466,-0.32925368035567354,-2.473795511216351,-1.0039920318408906,0.9551903417398732
127,2018-07-05,0.027602622373694166,-0.23977320290605753,-0.26689892462471326,-0.13396799668735646,-0.09584036875135052,-0.958425987341768,0.9960238411119947,0.9551903417398732
128,2018-07-06,0.04140393356054125,-0.10341432418746435,0.018980581373400838,0.030391672718450488,0.1357749523060898,-1.5381917217794703,0.9960238411119947,0.9551903417398732
129,2018-07-09,0.05520524474738833,0.28009083048432687,0.2366718710408515,0.3798669141014975,0.378765418852406,-0.817905805570318,0.9960238411119947,0.9551903417398732
130,2018-07-10,0.06900655593423542,0.41088973033559995,0.35423142071119124,0.5255366350203977,0.47526530537822625,-0.7978211056089879,0.9960238411119947,-1.0511090371447138
131,2018-07-11,0.0828078671210825,0.3225445733395284,0.2502239134032181,0.3802429690250967,0.27747818228912274,-0.9419626416819376,-1.0039920318408906,0.9551903417398732
132,2018-07-12,0.09660917830792959,0.35610186885899625,0.3933803037601222,0.48130077028472645,0.5196719646377954,-1.1500087191235222,0.9960238411119947,0.9551903417398732
133,2018-07-13,0.11041048949477666,0.49549367835135827,0.4504926528388009,0.5767224718568467,0.5498091502151377,-1.4520645724883787,0.9960238411119947,-1.0511090371447138
134,2018-07-16,0.12421180068162375,0.4998419526128286,0.41456832361122925,0.5926883889268884,0.5210679756913554,-1.163766956750907,0.9960238411119947,0.9551903417398732
135,2018-07-17,0.13801311186847084,0.4187743819864415,0.5543898732106537,0.5537125783471075,0.632037118170797,-0.8169022977518301,0.9960238411119947,0.9551903417398732
136,2018-07-18,0.15181442305531792,0.6412549073022136,0.5820322601458403,0.710088152788179,0.6926111427743109,-0.7601095726620442,0.9960238411119947,-1.0511090371447138
137,2018-07-19,0.165615734242165,0.6212409585127702,0.5313742566402359,0.652610421183291,0.5815421091591675,-0.502804350565119,-1.0039920318408906,-1.0511090371447138
138,2018-07-20,0.17941704542901207,0.5725189788000011,0.5060977686348134,0.6548644027296171,0.5549984897250566,-0.5558739162123991,-1.0039920318408906,0.9551903417398732
139,2018-07-23,0.19321835661585918,0.5181358376189863,0.49437594733468665,0.609124355867469,0.6063900541117603,-1.025311964982722,0.9960238411119947,0.9551903417398732
140,2018-07-24,0.20701966780270625,0.7355622869639665,0.7243273605127174,0.7592103177915148,0.7403092598612147,-0.283443358880294,-1.0039920318408906,0.9551903417398732
141,2018-07-25,0.22082097898955333,0.705743723927589,0.9183570688061057,0.8212900262199504,0.9964752973520901,-0.08640678025893157,0.9960238411119947,-1.0511090371447138
142,2018-07-26,0.23462229017640043,0.885264603491631,0.891898948885017,0.9859317368184568,0.9103540998252412,0.05949453039426501,0.9960238411119947,-1.0511090371447138
143,2018-07-27,0.2484236013632475,0.9546076174913022,0.8660841694246436,0.7331003379413072,0.7245438839897306,-0.28609029254645046,-1.0039920318408906,-1.0511090371447138
144,2018-07-30,0.2622249125500946,0.7185812790564382,0.6355944540361596,0.6370205496448685,0.562682622822938,-0.5332440877259185,-1.0039920318408906,0.9551903417398732
145,2018-07-31,0.2760262237369417,0.624878508394921,0.6648491125042745,0.7304703108633621,0.6992963844734824,0.40675186636579364,0.9960238411119947,-1.0511090371447138
146,2018-08-01,0.28982753492378877,0.7405151803338234,0.6795854111252365,0.7097143988999489,0.6700581991591482,-0.16787998024689083,-1.0039920318408906,0.9551903417398732
147,2018-08-02,0.30362884611063584,0.5313781029352735,0.723466081278193,0.6203965646344682,0.8083676452703442,-0.2109435548924366,0.9960238411119947,0.9551903417398732
148,2018-08-03,0.3174301572974829,0.8259310353298361,0.8360758943151907,0.9118300108111927,0.9393949477561149,-0.8464839630098646,0.9960238411119947,0.9551903417398732
149,2018-08-06,0.33123146848433,0.9337842281106765,0.9749311264298336,0.9926936814574349,1.039683292920693,-1.0731458376639784,0.9960238411119947,0.9551903417398732
150,2018-08-07,0.34503277967117707,1.0917734603038503,1.0839907842784766,1.1799692400340611,1.1200158141025731,-0.6539558977759117,0.9960238411119947,-1.0511090371447138
151,2018-08-08,0.35883409085802415,1.1005687351468043,1.073342932300825,1.153391492564728,1.1125314632760863,-0.9311131223690104,0.9960238411119947,-1.0511090371447138
152,2018-08-09,0.3726354020448713,1.1046110053245486,1.0737735719180872,1.1429653791998868,1.0714186967526569,-0.8222543394504322,-1.0039920318408906,-1.0511090371447138
153,2018-08-10,0.38643671323171835,0.9197325120950608,0.8556516426333743,0.8971779755463949,0.8688417787381564,-0.5183078191811783,-1.0039920318408906,-1.0511090371447138
154,2018-08-13,0.40023802441856543,0.8849610657969772,0.8685577201920964,0.8414818745819206,0.7555776349212802,-0.6602387293351402,-1.0039920318408906,0.9551903417398732
155,2018-08-14,0.4140393356054125,0.8083404856439186,0.8654408289639283,0.9044099794478918,0.9355017181849253,-0.924175829189029,0.9960238411119947,-1.0511090371447138
156,2018-08-15,0.4278406467922596,0.809048743634166,0.7023857132647745,0.6781563280400756,0.7200537624714297,0.04748152375555485,-1.0039920318408906,0.9551903417398732
157,2018-08-16,0.44164195797910666,0.8443260928287734,0.9448151887271943,0.950053720935751,0.942786286740018,-0.5708974463065729,0.9960238411119947,0.9551903417398732
158,2018-08-17,0.45544326916595373,0.9138714619221634,1.0000973274991307,0.9715617239624025,1.0369887370195985,-0.855631882108834,0.9960238411119947,0.9551903417398732
159,2018-08-20,0.46924458035280087,1.0716583390216181,1.0445189242054749,1.1301935715931934,1.1060460038483044,-1.2571513582365703,0.9960238411119947,0.9551903417398732
160,2018-08-21,0.48304589153964794,1.148278919174672,1.1893952379329957,1.2306873092513801,1.165021810197192,-0.6766875314033983,0.9960238411119947,-1.0511090371447138
161,2018-08-22,0.496847202726495,1.1430224780020104,1.1281970557984333,1.1811913903598186,1.1536466647083161,-1.342173194568168,0.9960238411119947,-1.0511090371447138
162,2018-08-23,0.5106485139133421,1.1359472669423465,1.1415337729744177,1.1622194006802125,1.1053467758775575,-1.306759549089646,-1.0039920318408906,0.9551903417398732
163,2018-08-24,0.5244498251001892,1.1567706563229723,1.2209081327376836,1.240361331552983,1.2820768575407602,-1.4779667090786242,0.9960238411119947,0.9551903417398732
